geom,document_bbls,certificate_doc_id,pluto20v1_geom_match,crfn,document_date,recorded_datetime,modified_date,reel_yr,reel_nbr,reel_pg
"MULTIPOLYGON(((-73.8821656572735 40.8207966329181,-73.8822310631496 40.8207927447557,-73.8823142124328 40.820785016938,-73.8823564084691 40.8207793238308,-73.8824152895506 40.8209266673674,-73.8822311726079 40.8209512575423,-73.8822263709974 40.82093768305,-73.8822232284855 40.8209290332687,-73.8822188751253 40.8209173673868,-73.882212653132 40.8209012934645,-73.8822049971408 40.8208823752081,-73.8821981565993 40.8208661844889,-73.8821905888618 40.8208489763652,-73.882182096506 40.8208304498692,-73.8821744000631 40.8208143032987,-73.8821656572735 40.8207966329181)),((-73.8802858521953 40.8190235061476,-73.8804389309264 40.8191389961605,-73.880236884397 40.8191673457489,-73.8801489765789 40.8191796803702,-73.8802858521953 40.8190235061476)),((-73.8821656572735 40.8207966329181,-73.8821553350213 40.8207766016206,-73.8821438936102 40.8207553336963,-73.8821333073675 40.8207364529619,-73.8821212792594 40.8207158291914,-73.8821055512649 40.820690063401,-73.8820912432792 40.820667681327,-73.8820722494359 40.820639351179,-73.8820591203913 40.8206206047123,-73.8820453446072 40.8206015982394,-73.8820292911737 40.8205802427394,-73.8820108389709 40.8205566605549,-73.8819963487629 40.820538809583,-73.8819784035264 40.8205174530401,-73.8819611206008 40.8204976118083,-73.8819502877102 40.8204855178496,-73.8819378134307 40.8204719012698,-73.8819282290091 40.8204616555067,-73.8819198925204 40.8204528887362,-73.8819134086888 40.8204461607866,-73.8819046907891 40.8204372414404,-73.8818984953551 40.8204309829443,-73.8818921175722 40.8204246144005,-73.8818869182307 40.8204194726398,-73.8818824477255 40.8204150889435,-73.8818734923375 40.8204064088838,-73.8818637841011 40.82039714453,-73.8818521869933 40.8203862141216,-73.8810816915794 40.8198048256875,-73.880236884397 40.8191673457489,-73.8804389309264 40.8191389961605,-73.8802858521953 40.8190235061476,-73.8808374857157 40.8185923701625,-73.880964840304 40.8186800885767,-73.881078668613 40.8187331102465,-73.8811123695925 40.8187657853241,-73.8811516655117 40.8187957223435,-73.8811696403252 40.8188034257129,-73.8812426778555 40.8188274190682,-73.8812831231326 40.8188436876779,-73.8813033324875 40.8188599381454,-73.8813482258687 40.8189043977752,-73.8813684340711 40.8189206491305,-73.8814211966111 40.8189659713991,-73.8814683496971 40.8190036030337,-73.8815009044254 40.8190318211573,-73.8815458159563 40.8190668894419,-73.8816041983992 40.8191122173988,-73.8816603407853 40.8191541283413,-73.8817030091274 40.8191849214023,-73.8817468008768 40.8192165683704,-73.881774870799 40.8192379506443,-73.8818355211809 40.8192738877216,-73.8818972880809 40.8193132414962,-73.8819298522318 40.8193363365783,-73.8819388432116 40.8193389085994,-73.8819938720482 40.8193739834639,-73.8820331577974 40.8194107522406,-73.8820499804086 40.8194346857542,-73.8820679191697 40.8194628887632,-73.8820982182146 40.819495378168,-73.882378929613 40.8197040741105,-73.8824028116988 40.8197256914897,-73.8824866929863 40.8198242319564,-73.8825044691173 40.8198728742125,-73.8825293880817 40.8199511257827,-73.8825540520173 40.8200174220878,-73.8825760607118 40.8201287828585,-73.882587283932 40.8201682558685,-73.8825926938736 40.8202233573875,-73.882596994129 40.8202671511353,-73.8826063662601 40.8202526410634,-73.882602340515 40.820221217723,-73.8826039956725 40.8202270375195,-73.8826251845391 40.8203261389763,-73.8826576307748 40.8204158569989,-73.8827001871512 40.8205115627953,-73.8827461021323 40.8206158150044,-73.8827954124982 40.8207064038023,-73.8828638351655 40.8207987193366,-73.8828904730258 40.8208631985612,-73.8824152895506 40.8209266673674,-73.8823564084691 40.8207793238308,-73.8823142124328 40.820785016938,-73.8822310631496 40.8207927447557,-73.8821656572735 40.8207966329181)))",2036210008;2036210200;2036210001,2019062401017001,all,2019000200332,2019-06-18 00:00:00+00,2019-06-26 00:00:00+00,2019-06-26 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9357661850081 40.6982298874498,-73.93580216049 40.6981922769042,-73.9360917953134 40.6983533524779,-73.9360534997285 40.6983896740913,-73.9357661850081 40.6982298874498)),((-73.93580216049 40.6981922769042,-73.9358466054047 40.6981458100251,-73.9358564049295 40.6981355631516,-73.9358709645024 40.6981436605691,-73.936149540007 40.6982985847385,-73.9360917953134 40.6983533524779,-73.93580216049 40.6981922769042)))",3031500015;3031500014,2019062401141001,all,2019000203898,2019-02-14 00:00:00+00,2019-06-28 00:00:00+00,2019-06-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9381754218213 40.7137757337539,-73.9381945285527 40.7135169219272,-73.9383746644825 40.7135237903373,-73.9383724784918 40.7135533871535,-73.9387380381269 40.7135673249616,-73.9387243013257 40.7137994855183,-73.9381754218213 40.7137757337539)),((-73.9379110933025 40.7137642945891,-73.9379301015664 40.713506839822,-73.9381945285527 40.7135169219272,-73.9381754218213 40.7137757337539,-73.9379110933025 40.7137642945891)),((-73.9381945285527 40.7135169219272,-73.9379301015664 40.713506839822,-73.9378354307518 40.7135032290203,-73.9376286065704 40.713495342141,-73.937644776283 40.7132763349812,-73.9374818384167 40.7132701204355,-73.9374838617875 40.7132427162903,-73.9383928547497 40.713277378012,-73.9383808965007 40.7134393725937,-73.9383746644825 40.7135237903373,-73.9381945285527 40.7135169219272)),((-73.9383746644825 40.7135237903373,-73.9383808965007 40.7134393725937,-73.9387452342277 40.7134532647,-73.9387380381269 40.7135673249616,-73.9383724784918 40.7135533871535,-73.9383746644825 40.7135237903373)),((-73.9383808965007 40.7134393725937,-73.9383928547497 40.713277378012,-73.9387543786257 40.7132911614235,-73.9387452342277 40.7134532647,-73.9383808965007 40.7134393725937)))",3029210005;3029210012;3029210023;3029210003;3029210001,2019062401220001,all,2019000201377,2019-06-24 00:00:00+00,2019-06-26 00:00:00+00,2019-06-26 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8182323981377 40.7481195919679,-73.8183029675673 40.7480732109769,-73.8185406352752 40.7482903658742,-73.8184696039473 40.7483363284458,-73.8182323981377 40.7481195919679)),((-73.8183029675673 40.7480732109769,-73.8183727765464 40.7480273294259,-73.8186108978688 40.7482449009296,-73.8185406352752 40.7482903658742,-73.8183029675673 40.7480732109769)))",4051510043;4051510044,2019062600212002,all,2019000205888,2018-12-31 00:00:00+00,2019-07-01 00:00:00+00,2019-07-01 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9404752057537 40.7513520669043,-73.9404921255187 40.7513337962753,-73.9406053294724 40.75121155338,-73.9409335213489 40.7513552069669,-73.9407842500149 40.7515163965398,-73.9404752057537 40.7513520669043)),((-73.9404232089772 40.7514082135864,-73.9404752057537 40.7513520669043,-73.9407842500149 40.7515163965398,-73.9407322545547 40.7515725433607,-73.9404232089772 40.7514082135864)),((-73.9398553099259 40.7520308524595,-73.9400620978578 40.7518056257476,-73.9400629251748 40.7518060647245,-73.9403665059515 40.7519674893954,-73.9401585183967 40.7521920793674,-73.9398553099259 40.7520308524595)),((-73.9400629251748 40.7518060647245,-73.9401159537673 40.7517488021169,-73.9401700751013 40.7516916778296,-73.9401637938963 40.7516883372918,-73.9402150111953 40.7516330313968,-73.9402634584072 40.751580717324,-73.940572504391 40.7517450475228,-73.9405240573023 40.7517973617244,-73.9404728401326 40.7518526686559,-73.9403665059515 40.7519674893954,-73.9400629251748 40.7518060647245)),((-73.9398182628288 40.7515905082149,-73.9398712599038 40.7515327855432,-73.9400253434708 40.7513649620287,-73.9401206443301 40.7512611625555,-73.9404921255187 40.7513337962753,-73.9404752057537 40.7513520669043,-73.9404232089772 40.7514082135864,-73.9403694460487 40.7514662693036,-73.9403187718636 40.7515209893204,-73.9402680418876 40.751575768719,-73.9402634584072 40.751580717324,-73.9402150111953 40.7516330313968,-73.9401637938963 40.7516883372918,-73.9401700751013 40.7516916778296,-73.9401159537673 40.7517488021169,-73.9398182628288 40.7515905082149)),((-73.9395587510212 40.7518731591221,-73.9397655394663 40.7516479329375,-73.9400620978578 40.7518056257476,-73.9398553099259 40.7520308524595,-73.9395587510212 40.7518731591221)),((-73.9402634584072 40.751580717324,-73.9402680418876 40.751575768719,-73.9403187718636 40.7515209893204,-73.9403694460487 40.7514662693036,-73.940678491763 40.7516305992207,-73.9405770878598 40.7517400989057,-73.940572504391 40.7517450475228,-73.9402634584072 40.751580717324)))",4004140005;4004140011;4004140121;4004140117;4004140041;4004140035;4004140013,2019062600263001,all,2019000245160,2019-05-31 00:00:00+00,2019-08-02 00:00:00+00,2019-08-02 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9135708454401 40.8013535412837,-73.913744210164 40.8011139356776,-73.913835294096 40.8011522705205,-73.9136619296012 40.8013918753616,-73.9135708454401 40.8013535412837)),((-73.9136619296012 40.8013918753616,-73.913835294096 40.8011522705205,-73.9139932501463 40.801218748085,-73.9138198848619 40.8014583531602,-73.9136619296012 40.8013918753616)),((-73.9138198848619 40.8014583531602,-73.9139932501463 40.801218748085,-73.9140469638244 40.8012413555646,-73.9138735998595 40.8014809607207,-73.9138198848619 40.8014583531602)),((-73.9135708454401 40.8013535412837,-73.9136619296012 40.8013918753616,-73.9138198848619 40.8014583531602,-73.9138735998595 40.8014809607207,-73.9138994559831 40.8014918418596,-73.9137100808951 40.8017535735776,-73.9133814706408 40.8016152706674,-73.9135708454401 40.8013535412837)))",2025620056;2025620058;2025620060;2025620049,2019062600756001,all,2019000203922,2019-06-25 00:00:00+00,2019-06-28 00:00:00+00,2019-06-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9187220174015 40.8114204740705,-73.918909917808 40.8111614890068,-73.9190675806013 40.8112277188516,-73.919248307391 40.8109786192632,-73.9194801591123 40.8110775102173,-73.9193002651359 40.8113254626129,-73.9191212352842 40.8115722185632,-73.9189048371166 40.8114813152778,-73.9187220174015 40.8114204740705)))",2022870026;2022870071,2019062701236008,partial,2019000210480,2019-06-25 00:00:00+00,2019-07-03 00:00:00+00,2019-07-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9609655487765 40.6824874134043,-73.9610143227047 40.6823553119046,-73.9610944217729 40.6823716734416,-73.961045647992 40.6825037740744,-73.9609655487765 40.6824874134043)),((-73.9608154271012 40.6823146851866,-73.9608827782665 40.6823284427447,-73.9608415831996 40.6824400159461,-73.9608405126433 40.6825145943634,-73.9607954361589 40.6825197119448,-73.960776050588 40.68242133047,-73.9608154271012 40.6823146851866)),((-73.96091730022 40.682522030801,-73.9608791773398 40.6825102049015,-73.9609418335664 40.6823405053816,-73.9610143227047 40.6823553119046,-73.9609655487765 40.6824874134043,-73.9609491217296 40.6825319022348,-73.96091730022 40.682522030801)),((-73.9611317911801 40.6825213704349,-73.9611805648038 40.6823892688654,-73.961222355403 40.682397804522,-73.9611765189145 40.6825219492565,-73.9611735818558 40.6825299061091,-73.9611317911801 40.6825213704349)),((-73.9610898396592 40.6825128013721,-73.9611386145427 40.6823806998206,-73.9611805648038 40.6823892688654,-73.9611317911801 40.6825213704349,-73.9610898396592 40.6825128013721)),((-73.961045647992 40.6825037740744,-73.9610944217729 40.6823716734416,-73.9611386145427 40.6823806998206,-73.9610898396592 40.6825128013721,-73.961045647992 40.6825037740744)),((-73.96091730022 40.682522030801,-73.9609491217296 40.6825319022348,-73.9609655487765 40.6824874134043,-73.961045647992 40.6825037740744,-73.9610898396592 40.6825128013721,-73.9611317911801 40.6825213704349,-73.9611735818558 40.6825299061091,-73.9611677954125 40.6825455776052,-73.9611889896539 40.6826531394635,-73.9609485130821 40.6826804409357,-73.96091730022 40.682522030801)),((-73.9608154271012 40.6823146851866,-73.960776050588 40.68242133047,-73.9607954361589 40.6825197119448,-73.9607654072475 40.6825231218625,-73.960720518825 40.6822952989768,-73.9608154271012 40.6823146851866)),((-73.9608827782665 40.6823284427447,-73.9609418335664 40.6823405053816,-73.9608791773398 40.6825102049015,-73.9608405126433 40.6825145943634,-73.9608415831996 40.6824400159461,-73.9608827782665 40.6823284427447)))",3019910005;3019910002;3019910004;3019910007;3019910106;3019910006;3019910016;3019910001;3019910003,2019062800303006,all,2019000209225,2019-06-24 00:00:00+00,2019-07-03 00:00:00+00,2019-07-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9620829579139 40.5925255509988,-73.9621309871506 40.5925203041805,-73.9621506489509 40.5925181566074,-73.9622011342806 40.5927860220837,-73.9621334335573 40.5927933633707,-73.9620829579139 40.5925255509988)),((-73.9619900738024 40.5925356980234,-73.9620550689378 40.5925285972675,-73.9620829579139 40.5925255509988,-73.9621334335573 40.5927933633707,-73.9620405349466 40.5928034374887,-73.9619900738024 40.5925356980234)))",3071840073;3071840074,2019062800370002,all,2019000209333,2019-06-06 00:00:00+00,2019-07-03 00:00:00+00,2019-07-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9239641882066 40.8686158190978,-73.9240525179714 40.8685842628977,-73.9242287900065 40.8688641211015,-73.924133716628 40.8688849742917,-73.9239641882066 40.8686158190978)),((-73.9238876446953 40.8686431642138,-73.9239641882066 40.8686158190978,-73.924133716628 40.8688849742917,-73.9240513318333 40.8689030442397,-73.9238876446953 40.8686431642138)))",1022480112;1022480111,2019062800394001,all,2019000206425,2019-06-19 00:00:00+00,2019-07-01 00:00:00+00,2019-07-01 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.7676037149007 40.6824443069925,-73.7681680579723 40.6823485137205,-73.7682005682973 40.6824596580169,-73.7677657883169 40.6825334603323,-73.7676037149007 40.6824443069925)),((-73.7677657883169 40.6825334603323,-73.7682005682973 40.6824596580169,-73.7682158193031 40.6825117998692,-73.7678418210019 40.6825752833943,-73.7677657883169 40.6825334603323)))",4125160082;4125160081,2019062800404001,all,2019000206963,2019-06-28 00:00:00+00,2019-07-01 00:00:00+00,2019-07-01 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9551874936523 40.7762984983623,-73.95533437918 40.7760976118373,-73.9553972701745 40.7761243595136,-73.955250495045 40.7763250939759,-73.9551874936523 40.7762984983623)),((-73.9553134941214 40.7763516859521,-73.9554601564831 40.7761511044523,-73.9556759809059 40.7762428930568,-73.9555296972235 40.7764429481805,-73.9553134941214 40.7763516859521)),((-73.955250495045 40.7763250939759,-73.9553972701745 40.7761243595136,-73.9554601564831 40.7761511044523,-73.9553134941214 40.7763516859521,-73.955250495045 40.7763250939759)),((-73.9551596171389 40.7763529805315,-73.9551504771985 40.7763491219229,-73.9551874936523 40.7762984983623,-73.955250495045 40.7763250939759,-73.9553134941214 40.7763516859521,-73.9555296972235 40.7764429481805,-73.9554926809489 40.7764935727505,-73.9552277084274 40.7763817240356,-73.9551596171389 40.7763529805315)),((-73.954976011403 40.7766040735122,-73.9551596171389 40.7763529805315,-73.9552277084274 40.7763817240356,-73.9554926809489 40.7764935727505,-73.9554589002896 40.7765397707878,-73.9554226581479 40.7765893330408,-73.9553878683892 40.7766369129378,-73.9553517909492 40.7766862501059,-73.9553090748967 40.776744666256,-73.9550441028697 40.7766328162231,-73.954976011403 40.7766040735122)))",1015280104;1015280001;1015280103;1015280004;1015280045;1015280146;1015280144;1015280046;1015280048;1015280047,2019070100218007,partial,2019000218833,2019-06-27 00:00:00+00,2019-07-11 00:00:00+00,2019-07-11 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.867675049217 40.8477949332904,-73.8676922262082 40.8477275654957,-73.8677094019736 40.8476602003978,-73.8677265800794 40.8475928334982,-73.8677437569627 40.8475254674944,-73.8680879563421 40.8475761127264,-73.8680707797924 40.8476434796814,-73.8680536032098 40.8477108457325,-73.8680364265905 40.8477782126807,-73.8680192499383 40.8478455787251,-73.867675049217 40.8477949332904)))",2042540013;2042540014;2042540012;2042540011,2019070100395002,partial,2019000207552,2019-06-28 00:00:00+00,2019-07-02 00:00:00+00,2019-07-02 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.935736211928 40.695048906809,-73.9356829011754 40.6947730895461,-73.9365250871047 40.694677236457,-73.9366300452373 40.6952202045202,-73.9357879985621 40.6953168337937,-73.935736211928 40.695048906809)),((-73.9365250871047 40.694677236457,-73.937239278708 40.6945959444146,-73.9373441130005 40.6951382561881,-73.9366300452373 40.6952202045202,-73.9365250871047 40.694677236457)))",3015920100;3015920001,2019070100469001,all,2019000210154,2019-05-17 00:00:00+00,2019-07-03 00:00:00+00,2019-07-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9067266363596 40.8687607317879,-73.9067821570685 40.8687271199682,-73.9067912165362 40.8687218225045,-73.9069604335358 40.8689097479828,-73.9068985380171 40.8689535140628,-73.9067266363596 40.8687607317879)),((-73.9067912165362 40.8687218225045,-73.9067929379651 40.8687208162476,-73.9068674936107 40.8686772207282,-73.9070315752256 40.8688594436632,-73.9069604335358 40.8689097479828,-73.9067912165362 40.8687218225045)))",2032370062;2032370060,2019070101139001,all,2019000207959,2019-06-24 00:00:00+00,2019-07-02 00:00:00+00,2019-07-02 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9444351644612 40.7453385960813,-73.944764178436 40.7452083510549,-73.9447859179078 40.7452401655764,-73.9444569038182 40.7453704106643,-73.9444351644612 40.7453385960813)),((-73.9447859179078 40.7452401655764,-73.944764178436 40.7452083510549,-73.9447450986164 40.7451804288949,-73.9447052065412 40.7451220506079,-73.9446823401471 40.7450885867014,-73.9446602802947 40.7450563037422,-73.9449957722995 40.7449234920164,-73.9451303104825 40.7451264916962,-73.9447981056438 40.7452580023527,-73.9447859179078 40.7452401655764)),((-73.9447981056438 40.7452580023527,-73.9451303104825 40.7451264916962,-73.9451581264145 40.7451684640572,-73.9448266036413 40.7452997049679,-73.9447981056438 40.7452580023527)),((-73.9444160847421 40.7453106738673,-73.9447450986164 40.7451804288949,-73.944764178436 40.7452083510549,-73.9444351644612 40.7453385960813,-73.9444160847421 40.7453106738673)),((-73.9444569038182 40.7453704106643,-73.9447859179078 40.7452401655764,-73.9447981056438 40.7452580023527,-73.9448266036413 40.7452997049679,-73.944833674338 40.7453100524758,-73.9445046599959 40.7454402985993,-73.9444569038182 40.7453704106643)))",4000850151;4000850017;4000850016;4000850051;4000850052,2019070101217001,all,2019000210192,2019-07-01 00:00:00+00,2019-07-03 00:00:00+00,2019-07-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9379769893476 40.824414763923,-73.9381570876617 40.8241677582886,-73.9382390325265 40.8242022488743,-73.938058934424 40.8244492537348,-73.9379769893476 40.824414763923)),((-73.9380285523354 40.8234864551243,-73.9380989715341 40.8233898760339,-73.9384159001905 40.8235236072896,-73.938344932677 40.8236199557512,-73.9380285523354 40.8234864551243)),((-73.9380285523354 40.8234864551243,-73.938344932677 40.8236199557512,-73.9382697003229 40.8237221596105,-73.9379533566955 40.8235896070218,-73.9380285523354 40.8234864551243)),((-73.93754548172 40.8241489856071,-73.9378646906914 40.8242833382351,-73.9378177362065 40.8243477352975,-73.9374985282056 40.824213383442,-73.93754548172 40.8241489856071)),((-73.9376348021048 40.824026484565,-73.9376786265653 40.823966378546,-73.9379978349287 40.8241007317101,-73.9379540106689 40.8241608369486,-73.9376348021048 40.824026484565)),((-73.9378177362065 40.8243477352975,-73.9378646906914 40.8242833382351,-73.9379112973122 40.8242194164275,-73.9379540106689 40.8241608369486,-73.9379978349287 40.8241007317101,-73.9380756393792 40.8241334777266,-73.9378955408564 40.8243804823347,-73.9378177362065 40.8243477352975)),((-73.9383734285051 40.8245816195221,-73.9385535257984 40.8243346141759,-73.9385906295064 40.8243502296283,-73.9386798493473 40.8243877809567,-73.9384997511935 40.8246347864974,-73.9383734285051 40.8245816195221)),((-73.9376786265653 40.823966378546,-73.9377485886208 40.8238704270753,-73.938067796666 40.8240047791473,-73.9379978349287 40.8241007317101,-73.9376786265653 40.823966378546)))",1020340040;1020330034;1020330036;1020340036;1020340033;1020340038;1020340045;1020340032,2019070200935001,all,2019000226659,2019-06-18 00:00:00+00,2019-07-18 00:00:00+00,2019-07-18 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9464634773789 40.7965855789461,-73.9464749495587 40.7965904334655,-73.9466231593668 40.7966531589702,-73.9467775408836 40.7967184949808,-73.9470086878841 40.796816320113,-73.946981418702 40.7968537764687,-73.9469546666894 40.7968905216609,-73.9469521423757 40.7968939892244,-73.9469518059335 40.7968938882135,-73.9468750589219 40.7968682507582,-73.9468008711052 40.7968385792933,-73.9467296085206 40.7968050216748,-73.9467153431269 40.7967990123496,-73.9466999588261 40.7967948935547,-73.9466838856562 40.7967927816533,-73.9466675750292 40.7967927362867,-73.9466514831451 40.7967947567655,-73.9466360579525 40.7967987883668,-73.9466217344139 40.7968047169288,-73.9466186430601 40.7968060095154,-73.9466153221381 40.7968069156811,-73.9466118534282 40.7968074111505,-73.9466083269944 40.7968074851591,-73.9466048281551 40.7968071341444,-73.9465495751509 40.7967945321561,-73.946497723513 40.7967753166486,-73.9464506355255 40.7967499916388,-73.9464459061174 40.7967474509326,-73.9464406951287 40.7967455277453,-73.9464351423395 40.7967442743709,-73.94642939584 40.7967437241964,-73.9464236072917 40.7967438898995,-73.9464179319225 40.7967447697512,-73.9464125202393 40.7967463386076,-73.9464075156533 40.7967485542118,-73.9464030521081 40.7967513598948,-73.9463564466694 40.796731635279,-73.9464634773789 40.7965855789461)),((-73.9455308976367 40.7965568249089,-73.9455511471823 40.7965290279418,-73.9457346533222 40.7962771222037,-73.9458387975364 40.7963211993262,-73.9456553034155 40.7965732313038,-73.9457558304038 40.7966158939093,-73.9457357220699 40.7966435126795,-73.9455308976367 40.7965568249089)),((-73.9455308976367 40.7965568249089,-73.9457357220699 40.7966435126795,-73.9457558304038 40.7966158939093,-73.9459393883203 40.7963637726539,-73.9460590713967 40.7964144251093,-73.946179197668 40.7964652649509,-73.9463271842277 40.7965278961809,-73.9464634773789 40.7965855789461,-73.9463564466694 40.796731635279,-73.9464030521081 40.7967513598948,-73.9464075156533 40.7967485542118,-73.9464125202393 40.7967463386076,-73.9464179319225 40.7967447697512,-73.9464236072917 40.7967438898995,-73.94642939584 40.7967437241964,-73.9464351423395 40.7967442743709,-73.9464406951287 40.7967455277453,-73.9464459061174 40.7967474509326,-73.9464506355255 40.7967499916388,-73.946497723513 40.7967753166486,-73.9465495751509 40.7967945321561,-73.9466048281551 40.7968071341444,-73.9466083269944 40.7968074851591,-73.9466118534282 40.7968074111505,-73.9466153221381 40.7968069156811,-73.9466186430601 40.7968060095154,-73.9466217344139 40.7968047169288,-73.9466360579525 40.7967987883668,-73.9466514831451 40.7967947567655,-73.9466675750292 40.7967927362867,-73.9466838856562 40.7967927816533,-73.9466999588261 40.7967948935547,-73.9467153431269 40.7967990123496,-73.9467296085206 40.7968050216748,-73.9468008711052 40.7968385792933,-73.9468750589219 40.7968682507582,-73.9469518059335 40.7968938882135,-73.9469521423757 40.7968939892244,-73.946927914648 40.7969272659462,-73.9466969168475 40.7968292354089,-73.9466688064393 40.7968678448418,-73.9465836667747 40.796831713387,-73.94633016716 40.7971798990341,-73.9462891773834 40.797162502998,-73.9461630442831 40.7971089742811,-73.9460114652187 40.797044645523,-73.9458866130443 40.7969916601037,-73.9458077812742 40.7969582046212,-73.9457049841781 40.7969145774596,-73.9456220517531 40.7968793819534,-73.9455392816961 40.796844254902,-73.9454572970685 40.7968094595465,-73.9453729399216 40.7967736598513,-73.9455038329706 40.7965939784456,-73.9455308976367 40.7965568249089)),((-73.94633016716 40.7971798990341,-73.9465836667747 40.796831713387,-73.9466688064393 40.7968678448418,-73.9468998043317 40.7969658763355,-73.9468478908473 40.7970371827954,-73.9468006807153 40.7971020267145,-73.9467524218481 40.7971683118292,-73.9467041628847 40.797234596923,-73.9466463082287 40.7973140635721,-73.9464153106857 40.7972160324769,-73.94633016716 40.7971798990341)))",1016170125;1016170140;1016170020;1016170120,2019070201274002,all,2019000219194,2019-06-27 00:00:00+00,2019-07-11 00:00:00+00,2019-07-11 00:00:00+00,0,0,0
